id,gender,age,active,Seniority,Income,Funds,Taxes,Credit_Card,Securities,particular,Saving,Loans,Payroll,km,km_n,age_C,Seniority_C,Income_C
597631,V,25,1,123,12.329,0,0,0,0,1,0,1,1,叢集-1,1,2,4,4
597627,H,36,0,123,11.238,0,0,0,0,0,0,0,0,叢集-2,2,3,4,2
597624,V,41,1,123,11.335,0,1,0,0,0,1,0,0,叢集-2,2,3,4,3
597620,H,41,1,123,12.042,0,1,0,0,0,0,0,0,叢集-2,2,3,4,3
597619,V,70,0,123,11.734,0,0,0,0,0,0,0,0,叢集-2,2,5,4,3
597617,V,48,1,123,11.914,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
597616,H,38,0,123,10.167,0,0,0,0,0,0,0,0,叢集-2,2,3,4,1
597615,V,40,1,123,10.167,0,0,0,0,0,0,0,0,叢集-2,2,3,4,1
597609,V,58,1,123,11.293,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
597608,V,62,1,123,11.955,0,0,0,0,1,0,1,0,叢集-2,2,4,4,3
597607,V,52,1,123,11.611,0,0,0,1,0,0,0,0,叢集-2,2,4,4,3
597548,V,39,1,123,11.577,0,0,0,0,0,0,0,0,叢集-2,2,3,4,3
597463,H,73,0,123,10.536,0,0,0,0,1,0,1,0,叢集-2,2,5,4,1
597458,H,71,1,123,12.198,0,0,0,1,0,0,0,0,叢集-2,2,5,4,4
597454,H,34,1,123,10.931,0,0,0,0,0,0,0,0,叢集-2,2,3,4,2
597452,H,76,1,123,11.979,0,0,0,0,1,0,1,0,叢集-2,2,5,4,3
597449,H,71,1,123,11.97,0,0,0,0,1,0,1,0,叢集-2,2,5,4,3
597448,H,28,1,123,11.974,0,0,0,0,1,0,1,1,叢集-1,1,2,4,3
597464,V,79,1,123,12.723,0,0,0,0,1,0,1,0,叢集-3,3,5,4,5
597443,V,53,1,123,12.478,0,0,0,0,0,0,0,0,叢集-2,2,4,4,4
597437,H,39,0,123,11.97,0,0,0,0,1,0,1,0,叢集-2,2,3,4,3
597435,V,52,1,123,11.017,0,0,0,0,0,0,0,0,叢集-2,2,4,4,2
597433,V,49,0,123,11.965,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
597432,V,61,0,123,11.497,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
597426,V,34,0,123,11.718,0,0,0,0,0,0,0,0,叢集-2,2,3,4,3
597423,V,44,1,123,11.676,0,1,0,0,0,0,0,0,叢集-2,2,3,4,3
597440,H,39,1,123,10.825,0,0,0,0,1,0,1,0,叢集-2,2,3,4,2
597472,V,74,1,123,11.588,0,0,1,0,1,0,1,0,叢集-2,2,5,4,3
597542,V,36,1,21,11.378,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
597535,H,56,0,123,11.861,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
597524,V,45,1,123,10.923,0,0,0,1,0,0,0,0,叢集-2,2,3,4,2
597522,H,67,0,123,12.485,0,0,0,0,0,0,0,0,叢集-2,2,5,4,4
597521,V,40,1,123,12.655,0,0,0,0,0,0,0,1,叢集-2,2,3,4,5
597497,V,58,1,123,10.625,0,0,0,0,0,0,0,0,叢集-2,2,4,4,2
597494,H,46,1,123,11.474,0,0,0,0,1,0,0,0,叢集-2,2,4,4,3
597484,H,52,1,122,11.254,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
597483,V,54,1,123,11.148,0,0,0,0,0,0,0,0,叢集-2,2,4,4,2
597482,V,42,1,104,11.424,0,1,1,0,1,0,1,0,叢集-2,2,3,3,3
597481,V,44,1,122,12.112,0,0,0,0,0,1,0,0,叢集-2,2,3,4,4
597475,V,19,0,123,11.774,0,0,0,0,0,0,0,0,叢集-1,1,1,4,3
598129,H,43,1,123,11.503,0,0,0,0,0,1,0,0,叢集-2,2,3,4,3
598131,H,45,1,123,11.635,0,1,0,0,0,0,0,1,叢集-2,2,3,4,3
598132,H,70,1,123,11.089,0,0,0,0,1,0,1,0,叢集-2,2,5,4,2
598888,V,51,1,123,12.239,0,0,0,0,0,0,0,0,叢集-2,2,4,4,4
598885,V,71,0,123,12.032,0,0,0,0,1,0,1,0,叢集-2,2,5,4,3
598882,H,41,0,123,10.964,0,0,0,0,1,0,1,0,叢集-2,2,3,4,2
598878,H,52,0,123,12.992,0,0,0,0,0,0,0,0,叢集-3,3,4,4,5
598889,V,35,1,12,10.112,0,0,0,0,0,0,0,0,叢集-1,1,3,1,1
598870,V,43,1,123,11.41,0,1,1,0,0,0,0,1,叢集-2,2,3,4,3
598852,V,72,0,123,11.6,0,0,0,0,0,0,0,0,叢集-2,2,5,4,3
598839,V,50,1,123,11.465,0,0,0,0,0,0,0,1,叢集-2,2,4,4,3
598890,H,37,1,123,11.826,0,0,0,0,1,0,0,0,叢集-2,2,3,4,3
598938,H,71,1,123,12.832,0,0,1,0,0,0,0,0,叢集-3,3,5,4,5
598936,H,42,0,123,11.585,0,0,0,0,0,0,0,0,叢集-2,2,3,4,3
598935,H,73,0,123,10.84,0,0,0,0,0,0,0,0,叢集-2,2,5,4,2
598933,V,44,1,123,12.883,0,0,0,1,0,0,0,0,叢集-3,3,3,4,5
598925,V,35,1,76,11.38,0,0,1,0,0,0,0,0,叢集-1,1,3,3,3
598924,V,66,1,123,11.379,0,0,0,0,0,0,0,0,叢集-2,2,5,4,3
598921,H,55,1,123,11.449,0,0,0,0,1,1,1,0,叢集-2,2,4,4,3
598912,V,69,1,123,11.381,0,0,0,0,0,0,1,0,叢集-2,2,5,4,3
598911,V,49,0,123,12.247,0,0,0,0,0,0,0,0,叢集-2,2,4,4,4
598900,V,37,1,47,11.363,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
598899,V,39,1,123,11.725,0,0,0,0,0,0,0,1,叢集-2,2,3,4,3
598896,H,36,1,123,11.963,0,1,1,0,1,0,0,1,叢集-2,2,3,4,3
598894,V,54,0,123,11.464,0,0,0,0,1,0,1,0,叢集-2,2,4,4,3
598835,H,48,0,123,12.275,0,0,0,0,0,0,0,0,叢集-2,2,4,4,4
598834,V,76,0,123,11.349,0,0,0,0,0,0,0,0,叢集-2,2,5,4,3
598757,V,36,1,123,12.441,0,0,0,0,0,0,0,0,叢集-2,2,3,4,4
598756,H,42,1,123,11.563,0,1,0,0,0,0,0,0,叢集-2,2,3,4,3
598750,V,56,0,123,12.023,0,0,0,0,0,0,0,0,叢集-2,2,4,4,3
598746,H,39,0,123,11.68,0,0,0,0,0,0,0,0,叢集-2,2,3,4,3
598740,V,67,1,123,11.068,0,0,1,0,0,0,0,1,叢集-2,2,5,4,2
598739,V,44,1,123,11.659,0,0,1,0,0,0,0,0,叢集-2,2,3,4,3
598738,H,43,1,123,11.659,0,0,1,0,0,0,0,0,叢集-2,2,3,4,3
598736,H,70,0,123,11.912,0,0,0,0,0,0,0,0,叢集-2,2,5,4,3
598759,H,68,0,123,10.84,0,0,0,0,1,0,1,0,叢集-2,2,5,4,2
598733,V,32,1,123,12.553,0,1,0,0,1,0,1,0,叢集-1,1,3,4,5
598723,V,42,0,123,11.107,0,0,0,0,0,0,0,0,叢集-2,2,3,4,2
598704,H,55,1,123,11.546,0,0,0,1,1,0,1,0,叢集-2,2,4,4,3
598732,H,38,0,123,11.393,0,0,0,0,1,0,1,0,叢集-2,2,3,4,3
598760,V,69,0,122,10.84,0,0,0,0,0,0,0,0,叢集-2,2,5,4,2
598830,V,57,1,123,11.244,0,0,0,0,1,0,1,0,叢集-2,2,4,4,3
598804,V,35,1,123,11.456,0,1,0,0,0,0,1,0,叢集-2,2,3,4,3
598791,H,51,1,123,11.734,0,0,0,1,0,0,0,0,叢集-2,2,4,4,3
598790,V,39,1,123,12.151,0,0,0,0,1,0,1,0,叢集-2,2,3,4,4
598780,V,31,1,123,12.554,0,0,0,0,0,1,0,0,叢集-1,1,3,4,5
598778,V,41,1,123,11.668,0,1,0,0,0,0,0,1,叢集-2,2,3,4,3
598776,H,38,1,123,12.301,0,0,0,0,1,0,1,0,叢集-2,2,3,4,4
598775,V,47,1,26,11.621,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
598774,H,44,1,123,11.621,0,0,0,0,0,0,0,1,叢集-2,2,3,4,3
598773,V,50,1,123,11.093,0,0,0,0,1,0,1,0,叢集-2,2,4,4,2
598767,V,51,1,123,11.553,0,1,0,0,0,0,0,0,叢集-2,2,4,4,3
748145,V,28,0,99,11.553,0,0,0,0,0,0,0,0,叢集-1,1,2,3,3
748144,V,31,0,99,11.781,0,0,0,0,0,0,0,0,叢集-1,1,3,3,3
748140,H,40,1,79,11.101,0,0,1,0,0,0,0,0,叢集-2,2,3,3,2
748139,V,55,1,99,11.622,0,0,0,0,0,0,0,0,叢集-2,2,4,3,3
748138,V,40,0,99,12.576,0,0,0,0,0,0,0,0,叢集-2,2,3,3,5
748131,H,44,1,99,11.793,0,0,0,1,1,0,1,0,叢集-2,2,3,3,3
748129,H,33,0,99,11.459,0,0,0,0,0,0,0,0,叢集-1,1,3,3,3
748127,V,51,1,97,12.239,0,0,0,1,0,0,0,0,叢集-2,2,4,3,4
1265229,H,43,1,23,11.464,0,0,0,0,0,0,0,0,叢集-2,2,3,1,3
1265226,V,49,1,23,11.029,0,0,0,0,0,0,0,0,叢集-2,2,4,1,2
1265223,V,38,1,23,11.67,0,0,0,0,0,0,0,1,叢集-1,1,3,1,3
1265220,V,29,1,23,11.169,0,0,0,0,0,0,0,1,叢集-1,1,2,1,2
1265261,H,36,1,23,11.627,0,0,1,0,0,0,0,0,叢集-1,1,3,1,3
1265468,V,34,1,28,12.058,0,1,0,0,0,0,0,0,叢集-1,1,3,2,4
1265465,V,38,1,23,10.433,0,0,0,0,0,0,0,1,叢集-1,1,3,1,1
1265464,V,60,1,23,11.944,0,0,0,0,0,0,0,0,叢集-2,2,4,1,3
1265463,H,36,1,23,11.346,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1265459,V,33,1,23,11.132,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1265453,V,63,1,23,9.549,0,0,0,0,0,0,0,0,叢集-2,2,4,1,1
1265451,V,71,1,23,10.496,0,0,0,0,0,0,0,0,叢集-2,2,5,1,1
1265469,H,71,1,23,10.375,0,0,0,0,0,0,0,0,叢集-2,2,5,1,1
1265450,V,59,1,23,10.485,0,1,0,0,0,0,0,0,叢集-2,2,4,1,1
1265447,V,70,1,23,10.799,0,0,0,0,0,0,0,0,叢集-2,2,5,1,2
1265445,V,71,1,23,11.216,0,0,0,0,0,0,0,0,叢集-2,2,5,1,2
1265444,H,46,1,23,10.854,0,1,0,0,0,0,0,1,叢集-2,2,4,1,2
1265441,V,31,1,23,10.888,0,0,1,0,0,0,0,1,叢集-1,1,3,1,2
1265440,V,31,1,23,10.829,0,0,0,0,0,0,0,1,叢集-1,1,3,1,2
1358994,H,25,0,18,11.189,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359003,H,26,0,18,11.959,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359020,V,32,0,18,11.379,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1359021,H,35,1,18,11.467,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1359022,V,21,0,18,11.108,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1359050,V,25,0,18,11.703,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359049,V,22,0,18,11.353,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359048,V,27,0,18,11.556,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359045,V,25,0,18,11.882,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359044,V,23,0,18,11.43,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359043,V,23,0,18,12.391,0,0,0,0,0,0,0,0,叢集-1,1,2,1,4
1359042,H,40,0,18,10.53,0,0,0,0,0,0,0,0,叢集-1,1,3,1,1
1359040,H,22,0,18,10.665,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1359039,H,24,0,18,12.005,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359037,V,23,1,18,11.633,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359033,H,35,0,18,10.781,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1359030,H,24,0,18,11.592,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359029,V,26,0,18,10.236,0,0,0,0,0,0,0,0,叢集-1,1,2,1,1
1359028,V,24,0,18,11.814,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359027,H,27,0,18,12.005,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359026,V,25,0,18,10.824,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359025,V,23,0,18,11.649,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359024,H,25,0,18,10.831,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359113,H,23,0,18,11.042,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1358869,H,21,0,18,11.599,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358706,V,28,0,18,10.505,0,0,0,0,0,0,0,0,叢集-1,1,2,1,1
1358703,H,30,0,18,11.362,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1358702,V,22,0,18,10.906,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358699,V,23,1,18,11.402,0,0,0,0,0,0,0,1,叢集-1,1,2,1,3
1358698,H,29,0,18,11.279,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1358709,V,25,0,18,11.637,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1358697,V,25,0,18,10.529,0,0,0,0,0,0,0,0,叢集-1,1,2,1,1
1358695,V,22,0,18,11.864,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358692,V,22,1,18,10.679,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358691,V,21,1,18,12.908,0,0,0,0,0,0,0,0,叢集-1,1,1,1,5
1358690,H,21,1,18,10.966,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358687,V,22,0,18,11.911,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358686,V,27,1,18,11.76,0,0,0,0,0,0,0,1,叢集-1,1,2,1,3
1358685,H,24,0,18,10.823,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1358683,V,37,1,18,11.329,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1358696,H,29,1,18,12.564,0,0,0,0,0,0,0,1,叢集-1,1,2,1,5
1358682,V,22,0,18,10.159,0,0,0,0,0,0,0,0,叢集-1,1,1,1,1
1358710,H,28,1,18,10.97,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1358712,H,54,1,18,11.559,0,0,0,0,0,0,0,1,叢集-2,2,4,1,3
1358734,H,55,1,18,11.926,1,0,0,0,0,1,0,0,叢集-2,2,4,1,3
1358728,H,21,1,18,10.812,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358726,H,21,0,18,12.416,0,0,0,0,0,0,0,0,叢集-1,1,1,1,4
1358723,H,21,0,18,10.793,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358720,H,21,0,18,11.709,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358713,V,21,0,18,10.786,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358725,H,29,1,18,11.345,0,1,0,0,0,0,0,0,叢集-1,1,2,1,3
1358681,V,22,0,18,11.63,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358679,V,23,1,18,11.582,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1358643,H,21,0,18,11.192,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358640,H,38,1,18,11.245,0,0,1,0,0,0,0,1,叢集-1,1,3,1,3
1358639,H,21,1,18,11.154,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358638,V,25,0,18,11.47,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1358637,V,31,1,18,11.129,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1358636,H,27,1,18,10.386,0,0,0,0,0,0,0,1,叢集-1,1,2,1,1
1358632,V,40,0,18,12.273,0,0,0,0,0,0,0,0,叢集-1,1,3,1,4
1358622,H,36,1,18,11.238,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1358651,H,30,1,18,11.58,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1358677,H,24,0,18,11.016,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1358676,V,22,0,18,10.284,0,0,0,0,0,0,0,0,叢集-1,1,1,1,1
1358675,V,21,1,26,11.28,0,0,0,0,0,0,0,0,叢集-1,1,1,2,3
1358674,H,32,1,18,10.824,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1358673,V,22,1,18,11.64,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358672,V,22,0,18,11.054,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358670,V,24,1,18,12.601,0,0,0,0,0,0,0,0,叢集-1,1,2,1,5
1358667,H,25,0,18,10.88,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1358665,H,22,1,18,10.877,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1358664,V,27,1,18,12.83,0,0,0,0,0,0,0,1,叢集-1,1,2,1,5
1358663,H,36,1,26,10.78,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1358660,V,22,0,18,11.594,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358659,V,21,0,18,11.709,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358654,H,46,0,18,11.317,0,0,0,0,0,0,0,0,叢集-2,2,4,1,3
1358822,V,43,1,18,11.701,0,1,0,0,0,0,0,0,叢集-2,2,3,1,3
1358821,V,51,1,18,10.563,0,0,0,0,0,0,0,0,叢集-2,2,4,1,1
1358817,H,29,1,18,11.624,0,0,0,0,0,0,0,1,叢集-1,1,2,1,3
1358815,H,50,1,18,11.748,0,0,0,0,0,0,0,0,叢集-2,2,4,1,3
1358814,H,39,1,18,11.201,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1358813,H,34,1,18,11.218,0,0,0,0,0,0,0,1,叢集-1,1,3,1,2
1358811,V,40,1,26,10.794,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1358810,H,27,0,18,12.604,0,0,0,0,0,0,0,0,叢集-1,1,2,1,5
1358807,V,21,0,18,11.414,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358837,H,37,1,18,11.382,0,0,0,0,0,1,0,0,叢集-1,1,3,1,3
1358838,V,37,1,12,11.382,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1358860,H,21,1,18,11.585,0,0,0,0,0,0,0,1,叢集-1,1,1,1,3
1358844,H,21,1,18,11.671,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1358768,H,30,1,18,13.082,0,1,0,0,0,0,0,1,叢集-1,1,2,1,5
1358767,H,61,1,18,11.406,0,0,0,0,0,0,0,0,叢集-2,2,4,1,3
1358759,V,25,1,18,11.475,0,0,0,0,0,0,0,1,叢集-1,1,2,1,3
1358745,V,35,1,18,11.928,0,0,0,0,0,0,0,1,叢集-1,1,3,1,3
1358771,V,44,1,18,11.74,0,1,0,0,0,0,0,0,叢集-2,2,3,1,3
592260,V,59,1,124,10.455,0,0,0,0,0,0,0,0,叢集-2,2,4,4,1
592254,V,44,0,124,11.045,0,0,0,0,0,0,0,0,叢集-2,2,3,4,2
592252,H,71,0,124,10.76,0,0,0,0,0,0,0,0,叢集-2,2,5,4,2
592250,H,62,1,124,12.442,0,0,0,0,0,1,0,1,叢集-3,3,4,4,4
592244,V,39,0,124,11.058,0,0,0,0,1,0,1,0,叢集-2,2,3,4,2
592239,V,44,1,124,11.858,0,0,1,0,1,0,1,0,叢集-3,3,3,4,3
592237,V,47,1,124,11.923,1,0,0,0,1,0,1,1,叢集-3,3,4,4,3
592233,V,38,1,124,11.874,0,1,0,0,1,0,1,1,叢集-3,3,3,4,3
592232,V,56,1,124,11.619,0,0,0,0,0,0,0,0,叢集-3,3,4,4,3
592224,H,79,1,124,12.02,0,0,0,1,0,0,0,0,叢集-3,3,5,4,3
592223,V,65,0,124,11.324,0,0,0,0,1,0,1,0,叢集-2,2,4,4,3
1359438,H,29,1,18,11.327,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359432,H,22,0,18,11.395,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359429,H,29,0,18,10.955,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359428,V,21,0,18,11.282,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359427,V,25,0,18,11.951,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359423,H,30,0,18,11.474,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359436,H,28,1,26,11.487,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1359459,V,24,0,18,10.897,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359488,H,25,0,18,11.289,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359482,H,22,0,18,11.17,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1359481,H,24,1,18,10.999,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359480,V,23,1,18,11.426,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359479,H,23,1,18,11.297,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359462,V,56,1,18,11.266,0,0,0,0,0,0,0,1,叢集-2,2,4,1,3
1359478,V,57,0,18,11.025,0,0,0,0,0,0,0,0,叢集-2,2,4,1,2
1359475,H,22,0,18,11.342,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359473,H,24,0,18,11.746,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359468,V,27,0,18,12.758,0,0,0,0,0,0,0,0,叢集-1,1,2,1,5
1359467,V,25,0,18,11.121,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359466,H,25,0,18,11.586,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359465,V,22,0,18,11.468,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359477,V,29,0,18,12.846,0,0,0,0,0,0,0,0,叢集-1,1,2,1,5
1359421,V,22,0,18,11.729,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359387,H,35,1,18,10.948,0,1,0,0,0,0,0,0,叢集-1,1,3,1,2
1359383,V,26,0,18,11.146,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359381,V,24,0,18,11.274,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359378,V,21,0,18,11.048,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1359377,V,31,0,18,10.347,0,0,0,0,0,0,0,0,叢集-1,1,3,1,1
1359376,H,27,0,18,10.987,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359374,H,48,0,18,11.025,0,0,0,0,0,0,0,0,叢集-2,2,4,1,2
1359372,V,22,0,18,11.738,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359369,V,27,0,18,11.304,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359367,H,30,0,18,11.122,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359366,V,27,0,18,11.594,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359364,V,21,0,18,11.559,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359375,H,23,1,18,11.998,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359390,V,24,0,18,11.907,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359417,V,28,0,18,11.019,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359415,H,21,0,18,11.962,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359413,V,24,0,18,11.044,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359412,V,21,0,18,10.863,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1359411,H,23,0,18,10.863,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359407,H,22,0,18,11.025,0,0,0,0,0,0,0,0,叢集-1,1,1,1,2
1359400,H,26,0,18,11.283,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359399,V,24,1,18,12.311,0,0,0,0,0,0,0,0,叢集-1,1,2,1,4
1359397,V,24,0,18,11.353,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359395,V,26,0,18,11.291,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359392,V,24,0,18,10.772,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359492,H,22,0,18,11.372,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
1359601,H,35,1,18,10.778,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1359598,V,41,0,18,11.71,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1359591,H,38,1,18,11.345,0,0,0,0,0,0,0,1,叢集-1,1,3,1,3
1359588,H,45,1,18,11.252,0,0,0,0,0,0,0,1,叢集-2,2,3,1,3
1359585,V,24,1,18,10.657,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1359583,H,66,1,18,10.898,0,0,0,0,0,0,0,0,叢集-2,2,5,1,2
1359580,V,43,1,18,11.328,0,0,0,0,0,0,0,1,叢集-2,2,3,1,3
1359570,V,74,0,16,10.995,0,1,0,0,0,0,0,0,叢集-2,2,5,1,2
1359640,V,21,1,18,12.704,0,0,0,0,0,0,0,0,叢集-1,1,1,1,5
1359637,V,44,1,18,11.019,0,0,0,0,0,0,0,1,叢集-2,2,3,1,2
1359635,H,29,1,18,12.336,0,0,0,0,0,0,0,0,叢集-1,1,2,1,4
1359634,V,49,1,18,11.458,0,0,0,0,0,0,0,0,叢集-2,2,4,1,3
1359626,V,47,1,18,10.804,0,0,0,0,0,0,0,0,叢集-2,2,4,1,2
1359624,V,41,1,18,11.156,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1359620,V,67,1,18,11.47,0,0,0,0,0,0,0,0,叢集-2,2,5,1,3
1359619,V,27,1,18,11.869,0,0,0,0,0,0,0,1,叢集-1,1,2,1,3
1359610,V,24,1,18,10.887,0,0,0,0,0,0,0,1,叢集-1,1,2,1,2
1359567,H,33,1,18,11.228,0,0,0,0,0,0,0,1,叢集-1,1,3,1,2
1359564,V,29,1,18,11.221,0,0,0,0,0,0,0,1,叢集-1,1,2,1,2
1359518,H,31,1,26,11.275,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1359507,V,42,1,18,11.558,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1359503,V,57,1,18,11.851,0,0,0,0,0,0,0,0,叢集-2,2,4,1,3
1359501,H,21,0,18,12.084,0,0,0,0,0,0,0,0,叢集-1,1,1,1,4
1359498,H,24,1,18,12.435,0,0,0,0,0,0,0,0,叢集-1,1,2,1,4
1359496,H,28,1,18,11.791,0,0,1,0,0,1,0,0,叢集-1,1,2,1,3
1359494,H,26,0,18,12.54,0,0,0,0,0,0,0,0,叢集-1,1,2,1,5
1359520,H,28,1,18,11.078,0,1,0,0,0,0,0,0,叢集-1,1,2,1,2
1359562,V,47,1,18,11.053,0,0,0,0,0,0,0,1,叢集-2,2,4,1,2
1359561,V,53,1,26,11.252,0,1,0,0,0,0,0,1,叢集-2,2,4,2,3
1359558,H,41,1,18,11.505,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1359557,H,27,1,18,11.552,0,0,0,0,0,0,0,0,叢集-1,1,2,1,3
1359553,H,21,0,18,11.344,0,0,0,0,0,0,0,0,叢集-1,1,1,1,3
